"Step","DDPG_TAAC_FetchReachDense-v4_9 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_9 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_9 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_19 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_19 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_19 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_8 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_8 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_8 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_18 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_18 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_18 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_7 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_7 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_7 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_17 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_17 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_17 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_6 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_6 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_6 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_16 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_16 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_16 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_5 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_5 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_5 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_15 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_15 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_15 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_4 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_4 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_4 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_14 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_14 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_14 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_3 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_3 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_3 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_13 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_13 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_13 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_2 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_2 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_2 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_12 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_12 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_12 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_1 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_1 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_1 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_11 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_11 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_11 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_0 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_0 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_0 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_10 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_10 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_10 - eval/avg_reward__MAX"
"35000","-1.1256300363686487","-1.1256300363686487","-1.1256300363686487","-1.1180252822689274","-1.1180252822689274","-1.1180252822689274","-0.7835930824218031","-0.7835930824218031","-0.7835930824218031","-1.29338110354226","-1.29338110354226","-1.29338110354226","-0.8517430109354261","-0.8517430109354261","-0.8517430109354261","-1.4601995971860353","-1.4601995971860353","-1.4601995971860353","-1.1651050612029021","-1.1651050612029021","-1.1651050612029021","-2.314458851820558","-2.314458851820558","-2.314458851820558","-1.0793478712409428","-1.0793478712409428","-1.0793478712409428","-1.0911639716309007","-1.0911639716309007","-1.0911639716309007","-1.4407833211600187","-1.4407833211600187","-1.4407833211600187","-1.2299328034241146","-1.2299328034241146","-1.2299328034241146","-1.431592117385704","-1.431592117385704","-1.431592117385704","-2.2112167884811043","-2.2112167884811043","-2.2112167884811043","-0.9530415355664799","-0.9530415355664799","-0.9530415355664799","-1.3714394383084616","-1.3714394383084616","-1.3714394383084616","-1.0686946020861792","-1.0686946020861792","-1.0686946020861792","-4.592906290456167","-4.592906290456167","-4.592906290456167","-1.474715741076851","-1.474715741076851","-1.474715741076851","-1.0423210932333722","-1.0423210932333722","-1.0423210932333722"
"35500","-1.0609367987251377","-1.0609367987251377","-1.0609367987251377","-1.1964010958001723","-1.1964010958001723","-1.1964010958001723","-0.9939234526720584","-0.9939234526720584","-0.9939234526720584","-1.2940358989449616","-1.2940358989449616","-1.2940358989449616","-1.2182000226767002","-1.2182000226767002","-1.2182000226767002","-1.6184704195681328","-1.6184704195681328","-1.6184704195681328","-1.125493226488049","-1.125493226488049","-1.125493226488049","-2.318606313144673","-2.318606313144673","-2.318606313144673","-0.9091609023024863","-0.9091609023024863","-0.9091609023024863","-1.1539820500101772","-1.1539820500101772","-1.1539820500101772","-1.3667587799746475","-1.3667587799746475","-1.3667587799746475","-1.3457184307277945","-1.3457184307277945","-1.3457184307277945","-1.4752751261619348","-1.4752751261619348","-1.4752751261619348","-2.409578394231352","-2.409578394231352","-2.409578394231352","-0.8959244959402964","-0.8959244959402964","-0.8959244959402964","-1.0620271427416113","-1.0620271427416113","-1.0620271427416113","-1.0812455736452287","-1.0812455736452287","-1.0812455736452287","-5.373981000270524","-5.373981000270524","-5.373981000270524","-1.4540348507532872","-1.4540348507532872","-1.4540348507532872","-1.179987808419908","-1.179987808419908","-1.179987808419908"
"36000","-1.1565299628018189","-1.1565299628018189","-1.1565299628018189","-1.2245877410971953","-1.2245877410971953","-1.2245877410971953","-1.1277309472461936","-1.1277309472461936","-1.1277309472461936","-1.509498836963027","-1.509498836963027","-1.509498836963027","-0.7533131808886074","-0.7533131808886074","-0.7533131808886074","-1.5937763728843148","-1.5937763728843148","-1.5937763728843148","-1.1833740751567476","-1.1833740751567476","-1.1833740751567476","-2.4529931434737495","-2.4529931434737495","-2.4529931434737495","-1.03761346117963","-1.03761346117963","-1.03761346117963","-1.017846078536906","-1.017846078536906","-1.017846078536906","-0.9627392272044858","-0.9627392272044858","-0.9627392272044858","-1.1878423292458724","-1.1878423292458724","-1.1878423292458724","-1.2653785472546475","-1.2653785472546475","-1.2653785472546475","-2.2021257065891433","-2.2021257065891433","-2.2021257065891433","-1.0754145457188011","-1.0754145457188011","-1.0754145457188011","-0.9887176554380412","-0.9887176554380412","-0.9887176554380412","-1.0373274474921266","-1.0373274474921266","-1.0373274474921266","-5.420958190249124","-5.420958190249124","-5.420958190249124","-1.515402568773878","-1.515402568773878","-1.515402568773878","-1.09278327236696","-1.09278327236696","-1.09278327236696"
"36500","-1.1089798543880456","-1.1089798543880456","-1.1089798543880456","-1.3157839943119274","-1.3157839943119274","-1.3157839943119274","-0.7527234480023621","-0.7527234480023621","-0.7527234480023621","-1.2606780593883276","-1.2606780593883276","-1.2606780593883276","-0.7359059755847033","-0.7359059755847033","-0.7359059755847033","-1.452853126353241","-1.452853126353241","-1.452853126353241","-1.2232085752261812","-1.2232085752261812","-1.2232085752261812","-1.9575927278887089","-1.9575927278887089","-1.9575927278887089","-1.0385480935888065","-1.0385480935888065","-1.0385480935888065","-1.160734863738156","-1.160734863738156","-1.160734863738156","-0.9689756506519487","-0.9689756506519487","-0.9689756506519487","-1.420009525435222","-1.420009525435222","-1.420009525435222","-1.3551623546831535","-1.3551623546831535","-1.3551623546831535","-2.4170512949212712","-2.4170512949212712","-2.4170512949212712","-0.8976717102899417","-0.8976717102899417","-0.8976717102899417","-0.9392795236936063","-0.9392795236936063","-0.9392795236936063","-0.9646003059968489","-0.9646003059968489","-0.9646003059968489","-4.549635192158504","-4.549635192158504","-4.549635192158504","-1.555673032183364","-1.555673032183364","-1.555673032183364","-0.9416088606172476","-0.9416088606172476","-0.9416088606172476"
"37000","-1.0923963243108208","-1.0923963243108208","-1.0923963243108208","-1.247079420434156","-1.247079420434156","-1.247079420434156","-0.7283560171569674","-0.7283560171569674","-0.7283560171569674","-1.4358383030123902","-1.4358383030123902","-1.4358383030123902","-0.9591797943869119","-0.9591797943869119","-0.9591797943869119","-1.3925337232750548","-1.3925337232750548","-1.3925337232750548","-1.33469587428965","-1.33469587428965","-1.33469587428965","-1.9993768546056476","-1.9993768546056476","-1.9993768546056476","-1.1764861274527743","-1.1764861274527743","-1.1764861274527743","-1.2902899112299184","-1.2902899112299184","-1.2902899112299184","-1.2590924194734339","-1.2590924194734339","-1.2590924194734339","-1.001163233621464","-1.001163233621464","-1.001163233621464","-1.2063315144288524","-1.2063315144288524","-1.2063315144288524","-2.4453457886669723","-2.4453457886669723","-2.4453457886669723","-1.340319647087261","-1.340319647087261","-1.340319647087261","-1.1951264760821534","-1.1951264760821534","-1.1951264760821534","-1.0849895520079718","-1.0849895520079718","-1.0849895520079718","-4.2880749545108365","-4.2880749545108365","-4.2880749545108365","-1.5949819260324365","-1.5949819260324365","-1.5949819260324365","-1.0553618530244537","-1.0553618530244537","-1.0553618530244537"
"37500","-1.105544353972916","-1.105544353972916","-1.105544353972916","-0.9871411607140219","-0.9871411607140219","-0.9871411607140219","-0.8921494664427445","-0.8921494664427445","-0.8921494664427445","-1.5833770204382063","-1.5833770204382063","-1.5833770204382063","-0.7598892050988615","-0.7598892050988615","-0.7598892050988615","-1.3149619256923457","-1.3149619256923457","-1.3149619256923457","-1.3011363130670035","-1.3011363130670035","-1.3011363130670035","-1.880559378417022","-1.880559378417022","-1.880559378417022","-1.1457267872203478","-1.1457267872203478","-1.1457267872203478","-1.2404165051109266","-1.2404165051109266","-1.2404165051109266","-1.3333556417778465","-1.3333556417778465","-1.3333556417778465","-1.0660633266860984","-1.0660633266860984","-1.0660633266860984","-1.2201191823457638","-1.2201191823457638","-1.2201191823457638","-2.5056787821503894","-2.5056787821503894","-2.5056787821503894","-0.9643929704345414","-0.9643929704345414","-0.9643929704345414","-0.9778589541701246","-0.9778589541701246","-0.9778589541701246","-0.9878063265357995","-0.9878063265357995","-0.9878063265357995","-4.779496570507331","-4.779496570507331","-4.779496570507331","-1.4096711173539669","-1.4096711173539669","-1.4096711173539669","-0.9185039022177814","-0.9185039022177814","-0.9185039022177814"
"38000","-1.317023030293026","-1.317023030293026","-1.317023030293026","-1.0901095193058408","-1.0901095193058408","-1.0901095193058408","-0.8449732058867412","-0.8449732058867412","-0.8449732058867412","-1.4460979942295895","-1.4460979942295895","-1.4460979942295895","-0.6798249240565449","-0.6798249240565449","-0.6798249240565449","-1.429908613984395","-1.429908613984395","-1.429908613984395","-1.3724591183723873","-1.3724591183723873","-1.3724591183723873","-2.2730119038620287","-2.2730119038620287","-2.2730119038620287","-0.9790588201925898","-0.9790588201925898","-0.9790588201925898","-1.1969932268464651","-1.1969932268464651","-1.1969932268464651","-1.1045262052191471","-1.1045262052191471","-1.1045262052191471","-1.164013281259354","-1.164013281259354","-1.164013281259354","-1.2599314647530118","-1.2599314647530118","-1.2599314647530118","-2.5716822875549115","-2.5716822875549115","-2.5716822875549115","-0.9262681569881316","-0.9262681569881316","-0.9262681569881316","-1.078324701667163","-1.078324701667163","-1.078324701667163","-1.1118674275728802","-1.1118674275728802","-1.1118674275728802","-4.419266954763559","-4.419266954763559","-4.419266954763559","-1.4662458939264174","-1.4662458939264174","-1.4662458939264174","-0.9691474783381395","-0.9691474783381395","-0.9691474783381395"
"38500","-1.057757755138753","-1.057757755138753","-1.057757755138753","-1.1097579664252901","-1.1097579664252901","-1.1097579664252901","-0.9895706532120098","-0.9895706532120098","-0.9895706532120098","-1.5077169109794764","-1.5077169109794764","-1.5077169109794764","-0.6676026439761382","-0.6676026439761382","-0.6676026439761382","-1.6860513247075324","-1.6860513247075324","-1.6860513247075324","-1.3905498752070176","-1.3905498752070176","-1.3905498752070176","-2.0352570276093522","-2.0352570276093522","-2.0352570276093522","-0.9785198477319502","-0.9785198477319502","-0.9785198477319502","-1.0506571049766336","-1.0506571049766336","-1.0506571049766336","-0.9194486885589924","-0.9194486885589924","-0.9194486885589924","-1.3395635294822532","-1.3395635294822532","-1.3395635294822532","-1.2782030611144708","-1.2782030611144708","-1.2782030611144708","-2.555670158389814","-2.555670158389814","-2.555670158389814","-1.0127244892409608","-1.0127244892409608","-1.0127244892409608","-1.1341645129369267","-1.1341645129369267","-1.1341645129369267","-1.0303983556492058","-1.0303983556492058","-1.0303983556492058","-4.904952062209413","-4.904952062209413","-4.904952062209413","-1.4954235270159448","-1.4954235270159448","-1.4954235270159448","-0.9535163869232811","-0.9535163869232811","-0.9535163869232811"
"39000","-1.0773790083344945","-1.0773790083344945","-1.0773790083344945","-1.1840703406342779","-1.1840703406342779","-1.1840703406342779","-0.8673464909977303","-0.8673464909977303","-0.8673464909977303","-1.3341773858616812","-1.3341773858616812","-1.3341773858616812","-0.7496139193658189","-0.7496139193658189","-0.7496139193658189","-1.7957220235715496","-1.7957220235715496","-1.7957220235715496","-1.2841993390416844","-1.2841993390416844","-1.2841993390416844","-1.6387144637831308","-1.6387144637831308","-1.6387144637831308","-0.9874721897660249","-0.9874721897660249","-0.9874721897660249","-1.6629383856140514","-1.6629383856140514","-1.6629383856140514","-0.7930390026587844","-0.7930390026587844","-0.7930390026587844","-1.2182383927275588","-1.2182383927275588","-1.2182383927275588","-1.288376406578038","-1.288376406578038","-1.288376406578038","-2.9852063123592254","-2.9852063123592254","-2.9852063123592254","-1.0383613798571725","-1.0383613798571725","-1.0383613798571725","-0.9526569013055706","-0.9526569013055706","-0.9526569013055706","-0.90278852614213","-0.90278852614213","-0.90278852614213","-4.219216761895501","-4.219216761895501","-4.219216761895501","-1.6177571075636883","-1.6177571075636883","-1.6177571075636883","-0.9203092982787476","-0.9203092982787476","-0.9203092982787476"
"39500","-1.1734686607233562","-1.1734686607233562","-1.1734686607233562","-0.9929895465556603","-0.9929895465556603","-0.9929895465556603","-0.8918279876580512","-0.8918279876580512","-0.8918279876580512","-1.4646978497633365","-1.4646978497633365","-1.4646978497633365","-0.8077049703414408","-0.8077049703414408","-0.8077049703414408","-1.629116864545183","-1.629116864545183","-1.629116864545183","-1.0985229174113242","-1.0985229174113242","-1.0985229174113242","-1.8911259828583014","-1.8911259828583014","-1.8911259828583014","-1.019996138314782","-1.019996138314782","-1.019996138314782","-1.0536758264659256","-1.0536758264659256","-1.0536758264659256","-0.7081645260885499","-0.7081645260885499","-0.7081645260885499","-1.328591964519274","-1.328591964519274","-1.328591964519274","-1.7501716269988852","-1.7501716269988852","-1.7501716269988852","-3.1641797926525497","-3.1641797926525497","-3.1641797926525497","-0.9632484506813956","-0.9632484506813956","-0.9632484506813956","-0.8959752326434695","-0.8959752326434695","-0.8959752326434695","-0.9272082424592881","-0.9272082424592881","-0.9272082424592881","-4.442220938099796","-4.442220938099796","-4.442220938099796","-1.5795901716686767","-1.5795901716686767","-1.5795901716686767","-0.8532674496490987","-0.8532674496490987","-0.8532674496490987"
"40000","-1.024465026652432","-1.024465026652432","-1.024465026652432","-0.9630040940100782","-0.9630040940100782","-0.9630040940100782","-0.9026868773953879","-0.9026868773953879","-0.9026868773953879","-1.838262457675619","-1.838262457675619","-1.838262457675619","-0.7005019294774952","-0.7005019294774952","-0.7005019294774952","-1.686715790414172","-1.686715790414172","-1.686715790414172","-1.115794576057566","-1.115794576057566","-1.115794576057566","-2.077128079626759","-2.077128079626759","-2.077128079626759","-1.1049211229961169","-1.1049211229961169","-1.1049211229961169","-1.2397705227822553","-1.2397705227822553","-1.2397705227822553","-0.6682717734940711","-0.6682717734940711","-0.6682717734940711","-1.40304649242124","-1.40304649242124","-1.40304649242124","-1.3930679558432977","-1.3930679558432977","-1.3930679558432977","-3.19205651786936","-3.19205651786936","-3.19205651786936","-0.8778327583219531","-0.8778327583219531","-0.8778327583219531","-1.0029339907329828","-1.0029339907329828","-1.0029339907329828","-0.981292650978595","-0.981292650978595","-0.981292650978595","-4.616626196765976","-4.616626196765976","-4.616626196765976","-1.678168129457673","-1.678168129457673","-1.678168129457673","-1.051007478866579","-1.051007478866579","-1.051007478866579"
"40500","-1.0942953836464695","-1.0942953836464695","-1.0942953836464695","-0.9810505789420837","-0.9810505789420837","-0.9810505789420837","-0.8057711988579357","-0.8057711988579357","-0.8057711988579357","-1.5120239615777886","-1.5120239615777886","-1.5120239615777886","-0.7624596022577043","-0.7624596022577043","-0.7624596022577043","-1.4494388959772353","-1.4494388959772353","-1.4494388959772353","-1.1587941890475428","-1.1587941890475428","-1.1587941890475428","-1.7677036358211524","-1.7677036358211524","-1.7677036358211524","-0.9639796824207323","-0.9639796824207323","-0.9639796824207323","-1.0704729026011282","-1.0704729026011282","-1.0704729026011282","-0.7096335674479468","-0.7096335674479468","-0.7096335674479468","-1.0427100638245563","-1.0427100638245563","-1.0427100638245563","-1.1812309713926483","-1.1812309713926483","-1.1812309713926483","-3.1121847258077464","-3.1121847258077464","-3.1121847258077464","-0.9853862584823829","-0.9853862584823829","-0.9853862584823829","-0.9242645282091878","-0.9242645282091878","-0.9242645282091878","-0.9471480662473635","-0.9471480662473635","-0.9471480662473635","-4.25539789808983","-4.25539789808983","-4.25539789808983","-1.6690855815114716","-1.6690855815114716","-1.6690855815114716","-0.9713217941793874","-0.9713217941793874","-0.9713217941793874"
"41000","-1.0773987818004116","-1.0773987818004116","-1.0773987818004116","-1.032065107785698","-1.032065107785698","-1.032065107785698","-0.7933226557351231","-0.7933226557351231","-0.7933226557351231","-1.4663272603401998","-1.4663272603401998","-1.4663272603401998","-0.8094152392879949","-0.8094152392879949","-0.8094152392879949","-1.766619410204513","-1.766619410204513","-1.766619410204513","-1.2452662833335677","-1.2452662833335677","-1.2452662833335677","-1.8438467422118052","-1.8438467422118052","-1.8438467422118052","-0.9828170408108192","-0.9828170408108192","-0.9828170408108192","-1.0502593684445507","-1.0502593684445507","-1.0502593684445507","-1.0521587405659365","-1.0521587405659365","-1.0521587405659365","-1.18477270578251","-1.18477270578251","-1.18477270578251","-1.1606450359119047","-1.1606450359119047","-1.1606450359119047","-3.3189902747063607","-3.3189902747063607","-3.3189902747063607","-0.9003691062249548","-0.9003691062249548","-0.9003691062249548","-1.1003914020897985","-1.1003914020897985","-1.1003914020897985","-1.1049222211196528","-1.1049222211196528","-1.1049222211196528","-4.217304842756839","-4.217304842756839","-4.217304842756839","-1.6480851906317628","-1.6480851906317628","-1.6480851906317628","-0.9692978477454052","-0.9692978477454052","-0.9692978477454052"
"41500","-1.0763441491455321","-1.0763441491455321","-1.0763441491455321","-1.037000197256807","-1.037000197256807","-1.037000197256807","-0.795723422601885","-0.795723422601885","-0.795723422601885","-1.5312130254984493","-1.5312130254984493","-1.5312130254984493","-0.9134381413698744","-0.9134381413698744","-0.9134381413698744","-1.6198664630620954","-1.6198664630620954","-1.6198664630620954","-1.043258551830654","-1.043258551830654","-1.043258551830654","-1.714565700957212","-1.714565700957212","-1.714565700957212","-0.9032477661773661","-0.9032477661773661","-0.9032477661773661","-1.2710674650608729","-1.2710674650608729","-1.2710674650608729","-0.7997975562294839","-0.7997975562294839","-0.7997975562294839","-1.0524244571618122","-1.0524244571618122","-1.0524244571618122","-1.1522534836248273","-1.1522534836248273","-1.1522534836248273","-3.477704173396391","-3.477704173396391","-3.477704173396391","-0.9459153732547774","-0.9459153732547774","-0.9459153732547774","-1.074931682416891","-1.074931682416891","-1.074931682416891","-0.9805348640390532","-0.9805348640390532","-0.9805348640390532","-3.8345411130262503","-3.8345411130262503","-3.8345411130262503","-1.513038870402439","-1.513038870402439","-1.513038870402439","-0.9711889182024385","-0.9711889182024385","-0.9711889182024385"
"42000","-1.128507024794252","-1.128507024794252","-1.128507024794252","-1.069757362333795","-1.069757362333795","-1.069757362333795","-0.9091068655322365","-0.9091068655322365","-0.9091068655322365","-1.481257578977734","-1.481257578977734","-1.481257578977734","-0.6913873186483442","-0.6913873186483442","-0.6913873186483442","-1.6415399240851052","-1.6415399240851052","-1.6415399240851052","-1.057279253561083","-1.057279253561083","-1.057279253561083","-1.6420656028020848","-1.6420656028020848","-1.6420656028020848","-0.9858644981007998","-0.9858644981007998","-0.9858644981007998","-1.1340896384864292","-1.1340896384864292","-1.1340896384864292","-0.9584999652399684","-0.9584999652399684","-0.9584999652399684","-1.1078285660185636","-1.1078285660185636","-1.1078285660185636","-1.4485682648075031","-1.4485682648075031","-1.4485682648075031","-3.297597557729953","-3.297597557729953","-3.297597557729953","-0.9481639600383339","-0.9481639600383339","-0.9481639600383339","-1.0322548857267313","-1.0322548857267313","-1.0322548857267313","-0.9298217784260565","-0.9298217784260565","-0.9298217784260565","-3.904851485215178","-3.904851485215178","-3.904851485215178","-1.5080300211035236","-1.5080300211035236","-1.5080300211035236","-0.9354789701901709","-0.9354789701901709","-0.9354789701901709"
"42500","-1.1000052059719443","-1.1000052059719443","-1.1000052059719443","-1.10732117406746","-1.10732117406746","-1.10732117406746","-0.8027320084969298","-0.8027320084969298","-0.8027320084969298","-1.5668192342037224","-1.5668192342037224","-1.5668192342037224","-0.6470365117125689","-0.6470365117125689","-0.6470365117125689","-2.0166311392938963","-2.0166311392938963","-2.0166311392938963","-1.0741333102953883","-1.0741333102953883","-1.0741333102953883","-1.8253730507253123","-1.8253730507253123","-1.8253730507253123","-0.9786532611556561","-0.9786532611556561","-0.9786532611556561","-1.0672836097462384","-1.0672836097462384","-1.0672836097462384","-0.8326501192743946","-0.8326501192743946","-0.8326501192743946","-1.0658655227643528","-1.0658655227643528","-1.0658655227643528","-1.1966171955801417","-1.1966171955801417","-1.1966171955801417","-3.6455070145507804","-3.6455070145507804","-3.6455070145507804","-0.9834713939828156","-0.9834713939828156","-0.9834713939828156","-0.95899735513732","-0.95899735513732","-0.95899735513732","-0.9588342353531804","-0.9588342353531804","-0.9588342353531804","-3.925702373802867","-3.925702373802867","-3.925702373802867","-1.5364983003725716","-1.5364983003725716","-1.5364983003725716","-0.9665052718578648","-0.9665052718578648","-0.9665052718578648"
"43000","-1.072733844620911","-1.072733844620911","-1.072733844620911","-0.9891727733835157","-0.9891727733835157","-0.9891727733835157","-0.7251685219953595","-0.7251685219953595","-0.7251685219953595","-1.4848215026188962","-1.4848215026188962","-1.4848215026188962","-0.7604793971493833","-0.7604793971493833","-0.7604793971493833","-1.490083798478418","-1.490083798478418","-1.490083798478418","-1.1871464369584506","-1.1871464369584506","-1.1871464369584506","-1.6912206864293764","-1.6912206864293764","-1.6912206864293764","-0.9931160534321272","-0.9931160534321272","-0.9931160534321272","-1.0652920377957968","-1.0652920377957968","-1.0652920377957968","-0.7269290751513815","-0.7269290751513815","-0.7269290751513815","-0.9757204545324532","-0.9757204545324532","-0.9757204545324532","-1.1795904838784572","-1.1795904838784572","-1.1795904838784572","-3.485882663624834","-3.485882663624834","-3.485882663624834","-0.9672726843518245","-0.9672726843518245","-0.9672726843518245","-1.0592732704956884","-1.0592732704956884","-1.0592732704956884","-0.9317546617749801","-0.9317546617749801","-0.9317546617749801","-3.778415512304305","-3.778415512304305","-3.778415512304305","-1.5369301462161324","-1.5369301462161324","-1.5369301462161324","-0.9524496683581856","-0.9524496683581856","-0.9524496683581856"
"43500","-1.0794661465580788","-1.0794661465580788","-1.0794661465580788","-1.0339980636658677","-1.0339980636658677","-1.0339980636658677","-0.7339991085857778","-0.7339991085857778","-0.7339991085857778","-1.5393171679548288","-1.5393171679548288","-1.5393171679548288","-0.69092407082947","-0.69092407082947","-0.69092407082947","-1.7722996679423382","-1.7722996679423382","-1.7722996679423382","-1.1443874501186833","-1.1443874501186833","-1.1443874501186833","-1.6626695489164913","-1.6626695489164913","-1.6626695489164913","-0.909412078224886","-0.909412078224886","-0.909412078224886","-1.0722090498919805","-1.0722090498919805","-1.0722090498919805","-0.7102150822079112","-0.7102150822079112","-0.7102150822079112","-0.9730856371025738","-0.9730856371025738","-0.9730856371025738","-1.0530077198180134","-1.0530077198180134","-1.0530077198180134","-3.875700572282729","-3.875700572282729","-3.875700572282729","-1.057654296185424","-1.057654296185424","-1.057654296185424","-1.0356067725077829","-1.0356067725077829","-1.0356067725077829","-0.9755056539563484","-0.9755056539563484","-0.9755056539563484","-3.6074726019692114","-3.6074726019692114","-3.6074726019692114","-1.498695360249318","-1.498695360249318","-1.498695360249318","-0.8685370406419368","-0.8685370406419368","-0.8685370406419368"
"44000","-1.1218512578086703","-1.1218512578086703","-1.1218512578086703","-0.9783720161868545","-0.9783720161868545","-0.9783720161868545","-0.704047584630174","-0.704047584630174","-0.704047584630174","-1.6331301976824846","-1.6331301976824846","-1.6331301976824846","-0.6926762185293421","-0.6926762185293421","-0.6926762185293421","-1.494878588445483","-1.494878588445483","-1.494878588445483","-1.1331573261629502","-1.1331573261629502","-1.1331573261629502","-1.6458432380531949","-1.6458432380531949","-1.6458432380531949","-0.9623638147837251","-0.9623638147837251","-0.9623638147837251","-1.1521299080169993","-1.1521299080169993","-1.1521299080169993","-0.7249367270362541","-0.7249367270362541","-0.7249367270362541","-1.1687370968012023","-1.1687370968012023","-1.1687370968012023","-1.1222783136848715","-1.1222783136848715","-1.1222783136848715","-3.572497937901504","-3.572497937901504","-3.572497937901504","-1.0366239523716065","-1.0366239523716065","-1.0366239523716065","-1.0883600697546465","-1.0883600697546465","-1.0883600697546465","-0.9263871666782055","-0.9263871666782055","-0.9263871666782055","-3.2753245076210753","-3.2753245076210753","-3.2753245076210753","-1.572857327062707","-1.572857327062707","-1.572857327062707","-0.9942963332293402","-0.9942963332293402","-0.9942963332293402"
"44500","-1.0582588924627483","-1.0582588924627483","-1.0582588924627483","-1.0008508779165766","-1.0008508779165766","-1.0008508779165766","-0.7822513115790206","-0.7822513115790206","-0.7822513115790206","-1.5247448710756166","-1.5247448710756166","-1.5247448710756166","-0.7366974212229629","-0.7366974212229629","-0.7366974212229629","-1.6857687652156492","-1.6857687652156492","-1.6857687652156492","-1.1325199066387275","-1.1325199066387275","-1.1325199066387275","-1.754720500657431","-1.754720500657431","-1.754720500657431","-1.0744498161509288","-1.0744498161509288","-1.0744498161509288","-1.0085673797884473","-1.0085673797884473","-1.0085673797884473","-0.7433469874932279","-0.7433469874932279","-0.7433469874932279","-0.982445448300723","-0.982445448300723","-0.982445448300723","-1.1298186518228968","-1.1298186518228968","-1.1298186518228968","-3.665498668834713","-3.665498668834713","-3.665498668834713","-1.038867205030026","-1.038867205030026","-1.038867205030026","-0.9121016239269227","-0.9121016239269227","-0.9121016239269227","-1.0165987194308759","-1.0165987194308759","-1.0165987194308759","-3.5562336504042316","-3.5562336504042316","-3.5562336504042316","-1.5873477597073855","-1.5873477597073855","-1.5873477597073855","-0.8634434634503136","-0.8634434634503136","-0.8634434634503136"
