"Step","DDPG_TAAC_FetchReachDense-v4_19 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_19 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_19 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_18 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_18 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_18 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_17 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_17 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_17 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_16 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_16 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_16 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_15 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_15 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_15 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_14 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_14 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_14 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_13 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_13 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_13 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_12 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_12 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_12 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_11 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_11 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_11 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_10 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_10 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_10 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_9 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_9 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_9 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_8 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_8 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_8 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_7 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_7 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_7 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_6 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_6 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_6 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_5 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_5 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_5 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_4 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_4 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_4 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_3 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_3 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_3 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_2 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_2 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_2 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_1 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_1 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_1 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_0 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_0 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_0 - eval/avg_reward__MAX"
"25000","-2.4848445785815345","-2.4848445785815345","-2.4848445785815345","-1.314601032139354","-1.314601032139354","-1.314601032139354","-2.0216059330325984","-2.0216059330325984","-2.0216059330325984","-2.714375570200391","-2.714375570200391","-2.714375570200391","-1.7629294481681588","-1.7629294481681588","-1.7629294481681588","-2.8767027707716606","-2.8767027707716606","-2.8767027707716606","-1.9825902103838893","-1.9825902103838893","-1.9825902103838893","-3.6509427765144418","-3.6509427765144418","-3.6509427765144418","-2.9400078050168816","-2.9400078050168816","-2.9400078050168816","-2.684128872455015","-2.684128872455015","-2.684128872455015","-2.2669688977316715","-2.2669688977316715","-2.2669688977316715","-3.014085924816154","-3.014085924816154","-3.014085924816154","-3.2101624331729894","-3.2101624331729894","-3.2101624331729894","-2.5676592746415765","-2.5676592746415765","-2.5676592746415765","-1.8443596302655507","-1.8443596302655507","-1.8443596302655507","-1.8914105336986655","-1.8914105336986655","-1.8914105336986655","-2.491126632908179","-2.491126632908179","-2.491126632908179","-2.5796431347310707","-2.5796431347310707","-2.5796431347310707","-4.001571003865797","-4.001571003865797","-4.001571003865797","-2.8937682469900756","-2.8937682469900756","-2.8937682469900756"
"25500","-2.3585243485593326","-2.3585243485593326","-2.3585243485593326","-1.5529145877891717","-1.5529145877891717","-1.5529145877891717","-1.6756846559129221","-1.6756846559129221","-1.6756846559129221","-2.449450312992637","-2.449450312992637","-2.449450312992637","-1.8718328506405402","-1.8718328506405402","-1.8718328506405402","-2.6757104728585146","-2.6757104728585146","-2.6757104728585146","-2.265934434033416","-2.265934434033416","-2.265934434033416","-3.4240182830741785","-3.4240182830741785","-3.4240182830741785","-2.529172695930572","-2.529172695930572","-2.529172695930572","-2.64813086874871","-2.64813086874871","-2.64813086874871","-2.2967990584422724","-2.2967990584422724","-2.2967990584422724","-2.6651947705379695","-2.6651947705379695","-2.6651947705379695","-3.7025121345416716","-3.7025121345416716","-3.7025121345416716","-2.030705965231837","-2.030705965231837","-2.030705965231837","-2.0932023674122306","-2.0932023674122306","-2.0932023674122306","-1.8691396559600562","-1.8691396559600562","-1.8691396559600562","-2.6501999546952426","-2.6501999546952426","-2.6501999546952426","-2.6448842771226","-2.6448842771226","-2.6448842771226","-3.882784368556809","-3.882784368556809","-3.882784368556809","-2.7817936332599684","-2.7817936332599684","-2.7817936332599684"
"26000","-2.5794811164647293","-2.5794811164647293","-2.5794811164647293","-1.6074897246096485","-1.6074897246096485","-1.6074897246096485","-1.814170059481686","-1.814170059481686","-1.814170059481686","-2.636631588630898","-2.636631588630898","-2.636631588630898","-1.2926183025667959","-1.2926183025667959","-1.2926183025667959","-2.342580619852549","-2.342580619852549","-2.342580619852549","-2.206898702041046","-2.206898702041046","-2.206898702041046","-3.6554974935990225","-3.6554974935990225","-3.6554974935990225","-2.4383800170429817","-2.4383800170429817","-2.4383800170429817","-2.5191836355325594","-2.5191836355325594","-2.5191836355325594","-2.318089503007061","-2.318089503007061","-2.318089503007061","-3.1517559778202227","-3.1517559778202227","-3.1517559778202227","-3.3919298684503802","-3.3919298684503802","-3.3919298684503802","-2.1195634579804326","-2.1195634579804326","-2.1195634579804326","-1.8299843524375103","-1.8299843524375103","-1.8299843524375103","-1.7922325799281495","-1.7922325799281495","-1.7922325799281495","-3.1951584339798402","-3.1951584339798402","-3.1951584339798402","-2.456699203695699","-2.456699203695699","-2.456699203695699","-3.9944492249470533","-3.9944492249470533","-3.9944492249470533","-2.7699821935386932","-2.7699821935386932","-2.7699821935386932"
"26500","-2.2743251298785787","-2.2743251298785787","-2.2743251298785787","-1.3965022611316993","-1.3965022611316993","-1.3965022611316993","-1.4800535754338207","-1.4800535754338207","-1.4800535754338207","-2.314572303718465","-2.314572303718465","-2.314572303718465","-1.3570280150367313","-1.3570280150367313","-1.3570280150367313","-2.2146513802037306","-2.2146513802037306","-2.2146513802037306","-2.478142668044807","-2.478142668044807","-2.478142668044807","-3.9946395209776","-3.9946395209776","-3.9946395209776","-2.4444886667534873","-2.4444886667534873","-2.4444886667534873","-2.7637480217201427","-2.7637480217201427","-2.7637480217201427","-2.6839761052895073","-2.6839761052895073","-2.6839761052895073","-2.687739288957167","-2.687739288957167","-2.687739288957167","-3.684784636069039","-3.684784636069039","-3.684784636069039","-1.8720199213504043","-1.8720199213504043","-1.8720199213504043","-1.9986599513505188","-1.9986599513505188","-1.9986599513505188","-1.7688419779826283","-1.7688419779826283","-1.7688419779826283","-2.417292445342595","-2.417292445342595","-2.417292445342595","-2.356728393580193","-2.356728393580193","-2.356728393580193","-3.5372124538477907","-3.5372124538477907","-3.5372124538477907","-3.406892134122414","-3.406892134122414","-3.406892134122414"
"27000","-2.133136767245696","-2.133136767245696","-2.133136767245696","-1.104132419700743","-1.104132419700743","-1.104132419700743","-2.086474150324519","-2.086474150324519","-2.086474150324519","-2.2473948713610015","-2.2473948713610015","-2.2473948713610015","-1.0768371771834517","-1.0768371771834517","-1.0768371771834517","-1.969919002797593","-1.969919002797593","-1.969919002797593","-2.14974788177365","-2.14974788177365","-2.14974788177365","-3.8739041287167253","-3.8739041287167253","-3.8739041287167253","-1.9771518681136215","-1.9771518681136215","-1.9771518681136215","-2.6359691555284015","-2.6359691555284015","-2.6359691555284015","-2.4051967932128493","-2.4051967932128493","-2.4051967932128493","-2.814255451175908","-2.814255451175908","-2.814255451175908","-2.9345873732875236","-2.9345873732875236","-2.9345873732875236","-2.030410505466757","-2.030410505466757","-2.030410505466757","-1.8238160909556238","-1.8238160909556238","-1.8238160909556238","-1.8016299831698128","-1.8016299831698128","-1.8016299831698128","-2.1523536316473706","-2.1523536316473706","-2.1523536316473706","-3.0470421408479162","-3.0470421408479162","-3.0470421408479162","-3.2618634637976287","-3.2618634637976287","-3.2618634637976287","-3.056335393101512","-3.056335393101512","-3.056335393101512"
"27500","-2.1870210903855436","-2.1870210903855436","-2.1870210903855436","-1.45327308757476","-1.45327308757476","-1.45327308757476","-1.5533124953375197","-1.5533124953375197","-1.5533124953375197","-2.3634048871896844","-2.3634048871896844","-2.3634048871896844","-1.2954555500632043","-1.2954555500632043","-1.2954555500632043","-2.072900790177455","-2.072900790177455","-2.072900790177455","-2.246251300522615","-2.246251300522615","-2.246251300522615","-2.9717618909388706","-2.9717618909388706","-2.9717618909388706","-3.5071493889430414","-3.5071493889430414","-3.5071493889430414","-2.5586325380354866","-2.5586325380354866","-2.5586325380354866","-2.1748447747834607","-2.1748447747834607","-2.1748447747834607","-3.2766488513715224","-3.2766488513715224","-3.2766488513715224","-2.8080005511657413","-2.8080005511657413","-2.8080005511657413","-2.318662108544414","-2.318662108544414","-2.318662108544414","-2.265669577035441","-2.265669577035441","-2.265669577035441","-1.8267026496683907","-1.8267026496683907","-1.8267026496683907","-2.139152573192535","-2.139152573192535","-2.139152573192535","-3.2312333804722995","-3.2312333804722995","-3.2312333804722995","-3.058396528868039","-3.058396528868039","-3.058396528868039","-2.831772901169587","-2.831772901169587","-2.831772901169587"
"28000","-2.172926842666777","-2.172926842666777","-2.172926842666777","-1.7627598958544417","-1.7627598958544417","-1.7627598958544417","-1.5870534635648017","-1.5870534635648017","-1.5870534635648017","-2.687281954802689","-2.687281954802689","-2.687281954802689","-0.99393498099587","-0.99393498099587","-0.99393498099587","-2.7996669102876632","-2.7996669102876632","-2.7996669102876632","-1.9348300940065866","-1.9348300940065866","-1.9348300940065866","-2.9170055049449815","-2.9170055049449815","-2.9170055049449815","-3.7310167100559988","-3.7310167100559988","-3.7310167100559988","-3.146130489609543","-3.146130489609543","-3.146130489609543","-2.462254971889527","-2.462254971889527","-2.462254971889527","-2.6580726198719846","-2.6580726198719846","-2.6580726198719846","-2.534984465933522","-2.534984465933522","-2.534984465933522","-1.9403238417373523","-1.9403238417373523","-1.9403238417373523","-1.41043316637917","-1.41043316637917","-1.41043316637917","-1.8703938144980743","-1.8703938144980743","-1.8703938144980743","-2.220496680047984","-2.220496680047984","-2.220496680047984","-2.6984188463227836","-2.6984188463227836","-2.6984188463227836","-2.871159565415596","-2.871159565415596","-2.871159565415596","-2.992588529680814","-2.992588529680814","-2.992588529680814"
"28500","-1.815502144079439","-1.815502144079439","-1.815502144079439","-1.9558483415388956","-1.9558483415388956","-1.9558483415388956","-1.5813357524915486","-1.5813357524915486","-1.5813357524915486","-2.473698266063117","-2.473698266063117","-2.473698266063117","-1.2010106548317372","-1.2010106548317372","-1.2010106548317372","-2.7792555740164175","-2.7792555740164175","-2.7792555740164175","-1.8232868473036454","-1.8232868473036454","-1.8232868473036454","-2.559845507132711","-2.559845507132711","-2.559845507132711","-3.4392411829448335","-3.4392411829448335","-3.4392411829448335","-2.730949548407763","-2.730949548407763","-2.730949548407763","-3.309884643020381","-3.309884643020381","-3.309884643020381","-2.533235477224919","-2.533235477224919","-2.533235477224919","-2.8658486558509666","-2.8658486558509666","-2.8658486558509666","-1.9041831738193746","-1.9041831738193746","-1.9041831738193746","-1.8818894752011754","-1.8818894752011754","-1.8818894752011754","-1.6840456250582942","-1.6840456250582942","-1.6840456250582942","-2.773874321924212","-2.773874321924212","-2.773874321924212","-2.9503174330943183","-2.9503174330943183","-2.9503174330943183","-2.6878016778889338","-2.6878016778889338","-2.6878016778889338","-2.921774783354814","-2.921774783354814","-2.921774783354814"
"29000","-1.911388493022161","-1.911388493022161","-1.911388493022161","-2.1455886026602777","-2.1455886026602777","-2.1455886026602777","-1.8324973075804614","-1.8324973075804614","-1.8324973075804614","-2.681388316922493","-2.681388316922493","-2.681388316922493","-1.0768410296930235","-1.0768410296930235","-1.0768410296930235","-2.816905563303684","-2.816905563303684","-2.816905563303684","-2.014619435633098","-2.014619435633098","-2.014619435633098","-2.649575210594449","-2.649575210594449","-2.649575210594449","-2.0279721869236473","-2.0279721869236473","-2.0279721869236473","-2.687449805993446","-2.687449805993446","-2.687449805993446","-3.6455085896570703","-3.6455085896570703","-3.6455085896570703","-2.6102100872083476","-2.6102100872083476","-2.6102100872083476","-2.7533812524776606","-2.7533812524776606","-2.7533812524776606","-1.9548304009052717","-1.9548304009052717","-1.9548304009052717","-1.242506451683848","-1.242506451683848","-1.242506451683848","-1.846707466754135","-1.846707466754135","-1.846707466754135","-2.476026172580213","-2.476026172580213","-2.476026172580213","-2.368409864792702","-2.368409864792702","-2.368409864792702","-2.9516610224416793","-2.9516610224416793","-2.9516610224416793","-3.0920911657519294","-3.0920911657519294","-3.0920911657519294"
"29500","-1.5906897923072174","-1.5906897923072174","-1.5906897923072174","-1.7265989710893006","-1.7265989710893006","-1.7265989710893006","-2.021375699551144","-2.021375699551144","-2.021375699551144","-2.825725851877017","-2.825725851877017","-2.825725851877017","-1.131976440388552","-1.131976440388552","-1.131976440388552","-2.8603988908287983","-2.8603988908287983","-2.8603988908287983","-1.8917058423114752","-1.8917058423114752","-1.8917058423114752","-3.0439121844075343","-3.0439121844075343","-3.0439121844075343","-1.7703918620755847","-1.7703918620755847","-1.7703918620755847","-3.312313186032553","-3.312313186032553","-3.312313186032553","-3.1079420265628905","-3.1079420265628905","-3.1079420265628905","-3.23521487087656","-3.23521487087656","-3.23521487087656","-2.8941365527521246","-2.8941365527521246","-2.8941365527521246","-2.0620924518058854","-2.0620924518058854","-2.0620924518058854","-1.5557064126940134","-1.5557064126940134","-1.5557064126940134","-1.7223710883200414","-1.7223710883200414","-1.7223710883200414","-2.735283370808665","-2.735283370808665","-2.735283370808665","-2.145033184291519","-2.145033184291519","-2.145033184291519","-2.7868354896955716","-2.7868354896955716","-2.7868354896955716","-3.065239299790267","-3.065239299790267","-3.065239299790267"
"30000","-2.097810393505559","-2.097810393505559","-2.097810393505559","-1.7538041806105684","-1.7538041806105684","-1.7538041806105684","-2.2923325810002533","-2.2923325810002533","-2.2923325810002533","-2.7577323943698437","-2.7577323943698437","-2.7577323943698437","-1.7677278711126505","-1.7677278711126505","-1.7677278711126505","-3.0399911863124207","-3.0399911863124207","-3.0399911863124207","-1.8772302226678448","-1.8772302226678448","-1.8772302226678448","-2.986776865868239","-2.986776865868239","-2.986776865868239","-1.818776355233144","-1.818776355233144","-1.818776355233144","-3.2364560650848384","-3.2364560650848384","-3.2364560650848384","-2.618277997814538","-2.618277997814538","-2.618277997814538","-3.7408095027097703","-3.7408095027097703","-3.7408095027097703","-2.7461310985744487","-2.7461310985744487","-2.7461310985744487","-2.0275950059512273","-2.0275950059512273","-2.0275950059512273","-1.9990239578277034","-1.9990239578277034","-1.9990239578277034","-1.8259785946376674","-1.8259785946376674","-1.8259785946376674","-2.5944162110168576","-2.5944162110168576","-2.5944162110168576","-2.114376632197738","-2.114376632197738","-2.114376632197738","-2.9083832809838523","-2.9083832809838523","-2.9083832809838523","-3.102617380014461","-3.102617380014461","-3.102617380014461"
"30500","-1.9969496135933646","-1.9969496135933646","-1.9969496135933646","-1.6597685331868686","-1.6597685331868686","-1.6597685331868686","-1.5758273385899628","-1.5758273385899628","-1.5758273385899628","-2.760785655605213","-2.760785655605213","-2.760785655605213","-2.1584093424383415","-2.1584093424383415","-2.1584093424383415","-2.768818557532539","-2.768818557532539","-2.768818557532539","-1.9480498494516616","-1.9480498494516616","-1.9480498494516616","-2.8999322913279544","-2.8999322913279544","-2.8999322913279544","-1.8621821514820127","-1.8621821514820127","-1.8621821514820127","-2.8324899655350237","-2.8324899655350237","-2.8324899655350237","-2.3483938295700835","-2.3483938295700835","-2.3483938295700835","-3.219078611552676","-3.219078611552676","-3.219078611552676","-2.6436380451732764","-2.6436380451732764","-2.6436380451732764","-2.181703391388228","-2.181703391388228","-2.181703391388228","-1.3133049385000977","-1.3133049385000977","-1.3133049385000977","-1.6898195001700234","-1.6898195001700234","-1.6898195001700234","-2.2550080015303378","-2.2550080015303378","-2.2550080015303378","-2.121910395704518","-2.121910395704518","-2.121910395704518","-2.9208207820673593","-2.9208207820673593","-2.9208207820673593","-2.641415483432208","-2.641415483432208","-2.641415483432208"
"31000","-2.083359086010169","-2.083359086010169","-2.083359086010169","-1.6357593566483737","-1.6357593566483737","-1.6357593566483737","-2.1695511548814954","-2.1695511548814954","-2.1695511548814954","-2.44998503407706","-2.44998503407706","-2.44998503407706","-1.6818071522256708","-1.6818071522256708","-1.6818071522256708","-2.6724210380416986","-2.6724210380416986","-2.6724210380416986","-1.7656317767811303","-1.7656317767811303","-1.7656317767811303","-4.04140833216834","-4.04140833216834","-4.04140833216834","-1.8271075670825738","-1.8271075670825738","-1.8271075670825738","-3.362222099537557","-3.362222099537557","-3.362222099537557","-2.0083909100260176","-2.0083909100260176","-2.0083909100260176","-4.130163905254443","-4.130163905254443","-4.130163905254443","-2.9178679196501593","-2.9178679196501593","-2.9178679196501593","-1.9965335293857738","-1.9965335293857738","-1.9965335293857738","-1.6305822744746865","-1.6305822744746865","-1.6305822744746865","-1.8170962303838585","-1.8170962303838585","-1.8170962303838585","-1.8651151075484638","-1.8651151075484638","-1.8651151075484638","-1.9119274017195154","-1.9119274017195154","-1.9119274017195154","-3.196910366311708","-3.196910366311708","-3.196910366311708","-2.487552562498587","-2.487552562498587","-2.487552562498587"
"31500","-1.9832406546239962","-1.9832406546239962","-1.9832406546239962","-1.5651033358130213","-1.5651033358130213","-1.5651033358130213","-2.29592576164269","-2.29592576164269","-2.29592576164269","-2.6792518137326486","-2.6792518137326486","-2.6792518137326486","-2.093751092168452","-2.093751092168452","-2.093751092168452","-2.5408305595979175","-2.5408305595979175","-2.5408305595979175","-1.8523250109121687","-1.8523250109121687","-1.8523250109121687","-4.185103081083385","-4.185103081083385","-4.185103081083385","-1.5910891117350392","-1.5910891117350392","-1.5910891117350392","-2.724722558883965","-2.724722558883965","-2.724722558883965","-2.2655586456242562","-2.2655586456242562","-2.2655586456242562","-3.779705572732973","-3.779705572732973","-3.779705572732973","-2.6968890730144706","-2.6968890730144706","-2.6968890730144706","-1.9164745625659834","-1.9164745625659834","-1.9164745625659834","-2.1444656421064336","-2.1444656421064336","-2.1444656421064336","-1.8058094737969497","-1.8058094737969497","-1.8058094737969497","-1.94005012680354","-1.94005012680354","-1.94005012680354","-1.9214638748459674","-1.9214638748459674","-1.9214638748459674","-3.326736311845574","-3.326736311845574","-3.326736311845574","-2.8419719054274504","-2.8419719054274504","-2.8419719054274504"
"32000","-1.8721708145636533","-1.8721708145636533","-1.8721708145636533","-1.6624747670622413","-1.6624747670622413","-1.6624747670622413","-2.164090119930467","-2.164090119930467","-2.164090119930467","-2.3492627557903694","-2.3492627557903694","-2.3492627557903694","-1.687821765260896","-1.687821765260896","-1.687821765260896","-2.2617359924881297","-2.2617359924881297","-2.2617359924881297","-1.7615996784809282","-1.7615996784809282","-1.7615996784809282","-3.0646773470971866","-3.0646773470971866","-3.0646773470971866","-1.6188680282039498","-1.6188680282039498","-1.6188680282039498","-2.546023846912694","-2.546023846912694","-2.546023846912694","-2.113698931035618","-2.113698931035618","-2.113698931035618","-2.4678761638926066","-2.4678761638926066","-2.4678761638926066","-2.8610238263643155","-2.8610238263643155","-2.8610238263643155","-1.8646993065956636","-1.8646993065956636","-1.8646993065956636","-1.583626144140804","-1.583626144140804","-1.583626144140804","-2.002559370331524","-2.002559370331524","-2.002559370331524","-2.707701176875487","-2.707701176875487","-2.707701176875487","-1.8796991160237293","-1.8796991160237293","-1.8796991160237293","-2.991130158214161","-2.991130158214161","-2.991130158214161","-2.6074468095376764","-2.6074468095376764","-2.6074468095376764"
"32500","-1.9990822998661901","-1.9990822998661901","-1.9990822998661901","-1.4849090179480122","-1.4849090179480122","-1.4849090179480122","-2.3121325549061043","-2.3121325549061043","-2.3121325549061043","-2.630602121643597","-2.630602121643597","-2.630602121643597","-1.9609088255781324","-1.9609088255781324","-1.9609088255781324","-2.699604353831125","-2.699604353831125","-2.699604353831125","-1.8152390114374584","-1.8152390114374584","-1.8152390114374584","-2.7607118895828906","-2.7607118895828906","-2.7607118895828906","-1.7185076788089795","-1.7185076788089795","-1.7185076788089795","-3.379968292952074","-3.379968292952074","-3.379968292952074","-2.1888987438356806","-2.1888987438356806","-2.1888987438356806","-2.963437218627865","-2.963437218627865","-2.963437218627865","-2.7064857596772827","-2.7064857596772827","-2.7064857596772827","-2.309412039991815","-2.309412039991815","-2.309412039991815","-2.2151155793256345","-2.2151155793256345","-2.2151155793256345","-1.7360941468039583","-1.7360941468039583","-1.7360941468039583","-2.4335370241257626","-2.4335370241257626","-2.4335370241257626","-1.944537412380954","-1.944537412380954","-1.944537412380954","-3.003366554111879","-3.003366554111879","-3.003366554111879","-2.8376132492057686","-2.8376132492057686","-2.8376132492057686"
"33000","-1.9920326918137405","-1.9920326918137405","-1.9920326918137405","-1.6567009728068416","-1.6567009728068416","-1.6567009728068416","-2.3935451079066796","-2.3935451079066796","-2.3935451079066796","-2.060168710859497","-2.060168710859497","-2.060168710859497","-2.079578487479054","-2.079578487479054","-2.079578487479054","-2.392843665930501","-2.392843665930501","-2.392843665930501","-1.8182812032108202","-1.8182812032108202","-1.8182812032108202","-2.878716031564771","-2.878716031564771","-2.878716031564771","-1.699451387444313","-1.699451387444313","-1.699451387444313","-2.5390826418596606","-2.5390826418596606","-2.5390826418596606","-1.9994471528419742","-1.9994471528419742","-1.9994471528419742","-3.2300363658317615","-3.2300363658317615","-3.2300363658317615","-2.5634873790056005","-2.5634873790056005","-2.5634873790056005","-2.4984664571972144","-2.4984664571972144","-2.4984664571972144","-2.12686223198165","-2.12686223198165","-2.12686223198165","-1.8629094693990584","-1.8629094693990584","-1.8629094693990584","-2.113834155530422","-2.113834155530422","-2.113834155530422","-2.175695226636724","-2.175695226636724","-2.175695226636724","-2.9419023388095464","-2.9419023388095464","-2.9419023388095464","-3.408892612666622","-3.408892612666622","-3.408892612666622"
"33500","-2.2879933157029217","-2.2879933157029217","-2.2879933157029217","-1.6083478748350206","-1.6083478748350206","-1.6083478748350206","-2.173925603249527","-2.173925603249527","-2.173925603249527","-2.0392040451557096","-2.0392040451557096","-2.0392040451557096","-2.6316491692777615","-2.6316491692777615","-2.6316491692777615","-2.1952186908880105","-2.1952186908880105","-2.1952186908880105","-1.8563003137204817","-1.8563003137204817","-1.8563003137204817","-2.8716807649512353","-2.8716807649512353","-2.8716807649512353","-1.5633519925088706","-1.5633519925088706","-1.5633519925088706","-2.3330444958769005","-2.3330444958769005","-2.3330444958769005","-2.384754123404438","-2.384754123404438","-2.384754123404438","-2.453611919431208","-2.453611919431208","-2.453611919431208","-2.733043961600574","-2.733043961600574","-2.733043961600574","-2.417969910220711","-2.417969910220711","-2.417969910220711","-1.7415724806129014","-1.7415724806129014","-1.7415724806129014","-1.757824089577258","-1.757824089577258","-1.757824089577258","-1.9534939845558252","-1.9534939845558252","-1.9534939845558252","-2.2152415326653574","-2.2152415326653574","-2.2152415326653574","-2.8293271727651015","-2.8293271727651015","-2.8293271727651015","-3.4055136051612775","-3.4055136051612775","-3.4055136051612775"
"34000","-1.8088010677989708","-1.8088010677989708","-1.8088010677989708","-1.672957152233316","-1.672957152233316","-1.672957152233316","-3.3053480866255027","-3.3053480866255027","-3.3053480866255027","-2.0894190161435873","-2.0894190161435873","-2.0894190161435873","-2.3215059416775006","-2.3215059416775006","-2.3215059416775006","-2.0923099959340856","-2.0923099959340856","-2.0923099959340856","-1.9683798549343525","-1.9683798549343525","-1.9683798549343525","-2.939051175197737","-2.939051175197737","-2.939051175197737","-1.5502423721103953","-1.5502423721103953","-1.5502423721103953","-2.9195252202214332","-2.9195252202214332","-2.9195252202214332","-2.427295231950588","-2.427295231950588","-2.427295231950588","-2.1437316375092648","-2.1437316375092648","-2.1437316375092648","-2.732691519197383","-2.732691519197383","-2.732691519197383","-2.4889273042798026","-2.4889273042798026","-2.4889273042798026","-1.4775883215436076","-1.4775883215436076","-1.4775883215436076","-1.944811197591217","-1.944811197591217","-1.944811197591217","-2.128864797257358","-2.128864797257358","-2.128864797257358","-2.1156915131548324","-2.1156915131548324","-2.1156915131548324","-3.06128314103256","-3.06128314103256","-3.06128314103256","-3.0043204429657537","-3.0043204429657537","-3.0043204429657537"
"34500","-2.0057830056860104","-2.0057830056860104","-2.0057830056860104","-1.5014862377214113","-1.5014862377214113","-1.5014862377214113","-2.5859290796688326","-2.5859290796688326","-2.5859290796688326","-1.9633529921780801","-1.9633529921780801","-1.9633529921780801","-1.2518810022019928","-1.2518810022019928","-1.2518810022019928","-2.263088178988125","-2.263088178988125","-2.263088178988125","-1.7083742754583895","-1.7083742754583895","-1.7083742754583895","-3.2090648675366595","-3.2090648675366595","-3.2090648675366595","-1.7841567143907366","-1.7841567143907366","-1.7841567143907366","-2.77859850131041","-2.77859850131041","-2.77859850131041","-2.596519009448739","-2.596519009448739","-2.596519009448739","-1.4143490752545163","-1.4143490752545163","-1.4143490752545163","-2.68996719710185","-2.68996719710185","-2.68996719710185","-2.0380220978839616","-2.0380220978839616","-2.0380220978839616","-1.471337204975921","-1.471337204975921","-1.471337204975921","-1.7297561180639955","-1.7297561180639955","-1.7297561180639955","-2.0941670401852965","-2.0941670401852965","-2.0941670401852965","-1.879719476883939","-1.879719476883939","-1.879719476883939","-2.854985780885305","-2.854985780885305","-2.854985780885305","-3.593608379122262","-3.593608379122262","-3.593608379122262"
