"Step","DDPG_None_FetchReachDense-v4_19 - eval/avg_reward","DDPG_None_FetchReachDense-v4_19 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_19 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_18 - eval/avg_reward","DDPG_None_FetchReachDense-v4_18 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_18 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_17 - eval/avg_reward","DDPG_None_FetchReachDense-v4_17 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_17 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_16 - eval/avg_reward","DDPG_None_FetchReachDense-v4_16 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_16 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_15 - eval/avg_reward","DDPG_None_FetchReachDense-v4_15 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_15 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_14 - eval/avg_reward","DDPG_None_FetchReachDense-v4_14 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_14 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_13 - eval/avg_reward","DDPG_None_FetchReachDense-v4_13 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_13 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_12 - eval/avg_reward","DDPG_None_FetchReachDense-v4_12 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_12 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_11 - eval/avg_reward","DDPG_None_FetchReachDense-v4_11 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_11 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_10 - eval/avg_reward","DDPG_None_FetchReachDense-v4_10 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_10 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_9 - eval/avg_reward","DDPG_None_FetchReachDense-v4_9 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_9 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_8 - eval/avg_reward","DDPG_None_FetchReachDense-v4_8 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_8 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_7 - eval/avg_reward","DDPG_None_FetchReachDense-v4_7 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_7 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_6 - eval/avg_reward","DDPG_None_FetchReachDense-v4_6 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_6 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_5 - eval/avg_reward","DDPG_None_FetchReachDense-v4_5 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_5 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_4 - eval/avg_reward","DDPG_None_FetchReachDense-v4_4 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_4 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_3 - eval/avg_reward","DDPG_None_FetchReachDense-v4_3 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_3 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_2 - eval/avg_reward","DDPG_None_FetchReachDense-v4_2 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_2 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_1 - eval/avg_reward","DDPG_None_FetchReachDense-v4_1 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_1 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_0 - eval/avg_reward","DDPG_None_FetchReachDense-v4_0 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_0 - eval/avg_reward__MAX"
"36000","-3.1815611331772553","-3.1815611331772553","-3.1815611331772553","-1.7848492882117903","-1.7848492882117903","-1.7848492882117903","-2.5535143838320358","-2.5535143838320358","-2.5535143838320358","-2.2629763400822545","-2.2629763400822545","-2.2629763400822545","-2.6233573288667382","-2.6233573288667382","-2.6233573288667382","-2.433480734201844","-2.433480734201844","-2.433480734201844","-1.5578048555944204","-1.5578048555944204","-1.5578048555944204","-6.515384272124076","-6.515384272124076","-6.515384272124076","-1.644734291160498","-1.644734291160498","-1.644734291160498","-2.0757038501927494","-2.0757038501927494","-2.0757038501927494","-2.1297164950790695","-2.1297164950790695","-2.1297164950790695","-2.248758878603142","-2.248758878603142","-2.248758878603142","-1.2176008927232682","-1.2176008927232682","-1.2176008927232682","-1.5765147213903046","-1.5765147213903046","-1.5765147213903046","-1.6113358356665561","-1.6113358356665561","-1.6113358356665561","-2.1898132170662707","-2.1898132170662707","-2.1898132170662707","-2.8191578398038324","-2.8191578398038324","-2.8191578398038324","-3.114910036504053","-3.114910036504053","-3.114910036504053","-3.3454475354842557","-3.3454475354842557","-3.3454475354842557","-1.520198531493456","-1.520198531493456","-1.520198531493456"
"36500","-3.7857894215239454","-3.7857894215239454","-3.7857894215239454","-2.436665795352364","-2.436665795352364","-2.436665795352364","-1.514005518342423","-1.514005518342423","-1.514005518342423","-2.2713619611203253","-2.2713619611203253","-2.2713619611203253","-2.828171258531041","-2.828171258531041","-2.828171258531041","-2.541948389383215","-2.541948389383215","-2.541948389383215","-2.0016060710381605","-2.0016060710381605","-2.0016060710381605","-6.38245437317543","-6.38245437317543","-6.38245437317543","-1.8206915695360553","-1.8206915695360553","-1.8206915695360553","-2.0674622560736453","-2.0674622560736453","-2.0674622560736453","-2.18436787182878","-2.18436787182878","-2.18436787182878","-1.89298653356034","-1.89298653356034","-1.89298653356034","-1.609551102470214","-1.609551102470214","-1.609551102470214","-1.3408615617202515","-1.3408615617202515","-1.3408615617202515","-2.193361456037901","-2.193361456037901","-2.193361456037901","-2.4270107272308805","-2.4270107272308805","-2.4270107272308805","-2.0047222514569176","-2.0047222514569176","-2.0047222514569176","-2.576731979017313","-2.576731979017313","-2.576731979017313","-3.032613611867382","-3.032613611867382","-3.032613611867382","-1.5831752445595784","-1.5831752445595784","-1.5831752445595784"
"37000","-3.825672227528949","-3.825672227528949","-3.825672227528949","-2.437152000880764","-2.437152000880764","-2.437152000880764","-1.996742657239939","-1.996742657239939","-1.996742657239939","-2.2556209041109985","-2.2556209041109985","-2.2556209041109985","-2.510327605600007","-2.510327605600007","-2.510327605600007","-2.3855319057052866","-2.3855319057052866","-2.3855319057052866","-1.5849748098710241","-1.5849748098710241","-1.5849748098710241","-6.46868819251952","-6.46868819251952","-6.46868819251952","-1.6678815445005313","-1.6678815445005313","-1.6678815445005313","-2.0764940598314596","-2.0764940598314596","-2.0764940598314596","-2.1448045452448268","-2.1448045452448268","-2.1448045452448268","-1.9948030102016634","-1.9948030102016634","-1.9948030102016634","-1.368486066218176","-1.368486066218176","-1.368486066218176","-1.1718292600555738","-1.1718292600555738","-1.1718292600555738","-2.03985870548794","-2.03985870548794","-2.03985870548794","-2.1574696948923253","-2.1574696948923253","-2.1574696948923253","-3.115552143571885","-3.115552143571885","-3.115552143571885","-3.189790288241143","-3.189790288241143","-3.189790288241143","-2.692372304941353","-2.692372304941353","-2.692372304941353","-1.443461254700822","-1.443461254700822","-1.443461254700822"
"37500","-3.556788983820985","-3.556788983820985","-3.556788983820985","-2.309883428479052","-2.309883428479052","-2.309883428479052","-2.0535628647314335","-2.0535628647314335","-2.0535628647314335","-2.3874354694614843","-2.3874354694614843","-2.3874354694614843","-2.049196614505311","-2.049196614505311","-2.049196614505311","-2.5767607502559384","-2.5767607502559384","-2.5767607502559384","-1.8220605117540483","-1.8220605117540483","-1.8220605117540483","-5.7719328486737265","-5.7719328486737265","-5.7719328486737265","-2.1159488975193605","-2.1159488975193605","-2.1159488975193605","-2.027696675221406","-2.027696675221406","-2.027696675221406","-2.759029653137973","-2.759029653137973","-2.759029653137973","-1.6845287857795384","-1.6845287857795384","-1.6845287857795384","-1.631562230071042","-1.631562230071042","-1.631562230071042","-1.0781646166492025","-1.0781646166492025","-1.0781646166492025","-1.8568861909534076","-1.8568861909534076","-1.8568861909534076","-2.308938364135753","-2.308938364135753","-2.308938364135753","-3.0954876355441447","-3.0954876355441447","-3.0954876355441447","-2.086227806289209","-2.086227806289209","-2.086227806289209","-2.4506528401540235","-2.4506528401540235","-2.4506528401540235","-1.3513348685771926","-1.3513348685771926","-1.3513348685771926"
"38000","-3.8973385933680618","-3.8973385933680618","-3.8973385933680618","-2.4869944682811185","-2.4869944682811185","-2.4869944682811185","-1.8954550052964474","-1.8954550052964474","-1.8954550052964474","-2.1318786590316234","-2.1318786590316234","-2.1318786590316234","-2.1296245981203468","-2.1296245981203468","-2.1296245981203468","-2.7795919908122686","-2.7795919908122686","-2.7795919908122686","-2.2859895763722013","-2.2859895763722013","-2.2859895763722013","-4.4258128626886","-4.4258128626886","-4.4258128626886","-1.871861124704111","-1.871861124704111","-1.871861124704111","-2.1757590676027947","-2.1757590676027947","-2.1757590676027947","-2.0766837000841227","-2.0766837000841227","-2.0766837000841227","-1.9057153785334542","-1.9057153785334542","-1.9057153785334542","-1.595808849430035","-1.595808849430035","-1.595808849430035","-1.0823087276987426","-1.0823087276987426","-1.0823087276987426","-1.8898388036444467","-1.8898388036444467","-1.8898388036444467","-1.8587271001415295","-1.8587271001415295","-1.8587271001415295","-2.9092876048846574","-2.9092876048846574","-2.9092876048846574","-1.7593116591201494","-1.7593116591201494","-1.7593116591201494","-2.457756505617488","-2.457756505617488","-2.457756505617488","-1.5072967706002647","-1.5072967706002647","-1.5072967706002647"
"38500","-4.327389590695114","-4.327389590695114","-4.327389590695114","-2.1843004453337356","-2.1843004453337356","-2.1843004453337356","-1.922253891177038","-1.922253891177038","-1.922253891177038","-2.2313771281300485","-2.2313771281300485","-2.2313771281300485","-2.2894100458384594","-2.2894100458384594","-2.2894100458384594","-2.4721753859999245","-2.4721753859999245","-2.4721753859999245","-2.0823483243337177","-2.0823483243337177","-2.0823483243337177","-5.178541897518462","-5.178541897518462","-5.178541897518462","-2.709946959435548","-2.709946959435548","-2.709946959435548","-2.1001371997534433","-2.1001371997534433","-2.1001371997534433","-2.8531873976350353","-2.8531873976350353","-2.8531873976350353","-2.1362224815544786","-2.1362224815544786","-2.1362224815544786","-1.560980637745801","-1.560980637745801","-1.560980637745801","-1.1862133434941984","-1.1862133434941984","-1.1862133434941984","-2.07782143422227","-2.07782143422227","-2.07782143422227","-1.930193286641743","-1.930193286641743","-1.930193286641743","-2.770938027043834","-2.770938027043834","-2.770938027043834","-1.7806433777677362","-1.7806433777677362","-1.7806433777677362","-2.1407566873565615","-2.1407566873565615","-2.1407566873565615","-1.4545523298374605","-1.4545523298374605","-1.4545523298374605"
"39000","-4.110399478825876","-4.110399478825876","-4.110399478825876","-2.73711204799051","-2.73711204799051","-2.73711204799051","-2.0456953035844525","-2.0456953035844525","-2.0456953035844525","-2.1287716519164555","-2.1287716519164555","-2.1287716519164555","-3.0899245118370375","-3.0899245118370375","-3.0899245118370375","-2.648508544480188","-2.648508544480188","-2.648508544480188","-1.8909765121104958","-1.8909765121104958","-1.8909765121104958","-5.7921028251196685","-5.7921028251196685","-5.7921028251196685","-2.330287217319872","-2.330287217319872","-2.330287217319872","-2.3150275722597407","-2.3150275722597407","-2.3150275722597407","-2.7031606650455267","-2.7031606650455267","-2.7031606650455267","-1.918416445967497","-1.918416445967497","-1.918416445967497","-1.6354850436408355","-1.6354850436408355","-1.6354850436408355","-1.0998481988345135","-1.0998481988345135","-1.0998481988345135","-1.7223601957194827","-1.7223601957194827","-1.7223601957194827","-2.0351280955746516","-2.0351280955746516","-2.0351280955746516","-2.955126888384691","-2.955126888384691","-2.955126888384691","-1.924787792052662","-1.924787792052662","-1.924787792052662","-2.3194167359408517","-2.3194167359408517","-2.3194167359408517","-1.7753399499794633","-1.7753399499794633","-1.7753399499794633"
"39500","-4.067896292692531","-4.067896292692531","-4.067896292692531","-2.3426018401775726","-2.3426018401775726","-2.3426018401775726","-2.0609328022036237","-2.0609328022036237","-2.0609328022036237","-2.1480213268459165","-2.1480213268459165","-2.1480213268459165","-2.3989815418058216","-2.3989815418058216","-2.3989815418058216","-2.5561233611523533","-2.5561233611523533","-2.5561233611523533","-1.5729890948779526","-1.5729890948779526","-1.5729890948779526","-6.351913634913471","-6.351913634913471","-6.351913634913471","-2.179452919205783","-2.179452919205783","-2.179452919205783","-2.1797448299779676","-2.1797448299779676","-2.1797448299779676","-3.27991625168042","-3.27991625168042","-3.27991625168042","-1.8216096766312677","-1.8216096766312677","-1.8216096766312677","-1.590578255441009","-1.590578255441009","-1.590578255441009","-1.0422787756283536","-1.0422787756283536","-1.0422787756283536","-1.9575590232750906","-1.9575590232750906","-1.9575590232750906","-1.8767928142507262","-1.8767928142507262","-1.8767928142507262","-2.9304697172625844","-2.9304697172625844","-2.9304697172625844","-1.866720934557473","-1.866720934557473","-1.866720934557473","-2.6608046316113834","-2.6608046316113834","-2.6608046316113834","-1.628891117844899","-1.628891117844899","-1.628891117844899"
"40000","-4.483852267649899","-4.483852267649899","-4.483852267649899","-2.1470468573380104","-2.1470468573380104","-2.1470468573380104","-2.0448955680400105","-2.0448955680400105","-2.0448955680400105","-2.420325700780094","-2.420325700780094","-2.420325700780094","-2.3833560602032664","-2.3833560602032664","-2.3833560602032664","-2.5154670864706206","-2.5154670864706206","-2.5154670864706206","-1.500578560958513","-1.500578560958513","-1.500578560958513","-6.144282275307224","-6.144282275307224","-6.144282275307224","-2.215366239857497","-2.215366239857497","-2.215366239857497","-2.3663729636148525","-2.3663729636148525","-2.3663729636148525","-4.332895744818089","-4.332895744818089","-4.332895744818089","-1.9075933499745723","-1.9075933499745723","-1.9075933499745723","-1.7439236949736867","-1.7439236949736867","-1.7439236949736867","-1.13441994744642","-1.13441994744642","-1.13441994744642","-1.8522641764707999","-1.8522641764707999","-1.8522641764707999","-1.8386940850325781","-1.8386940850325781","-1.8386940850325781","-2.1300157804199547","-2.1300157804199547","-2.1300157804199547","-2.06510158420218","-2.06510158420218","-2.06510158420218","-1.7336472459090877","-1.7336472459090877","-1.7336472459090877","-2.074171137124824","-2.074171137124824","-2.074171137124824"
"40500","-4.352762586406419","-4.352762586406419","-4.352762586406419","-2.8017691049743707","-2.8017691049743707","-2.8017691049743707","-2.220243393362586","-2.220243393362586","-2.220243393362586","-2.3624318251912446","-2.3624318251912446","-2.3624318251912446","-2.1301461642825337","-2.1301461642825337","-2.1301461642825337","-2.782850504391876","-2.782850504391876","-2.782850504391876","-1.86571547538745","-1.86571547538745","-1.86571547538745","-5.372058205867598","-5.372058205867598","-5.372058205867598","-2.214590843297674","-2.214590843297674","-2.214590843297674","-2.107875399086337","-2.107875399086337","-2.107875399086337","-4.86513193963648","-4.86513193963648","-4.86513193963648","-2.0918891875834555","-2.0918891875834555","-2.0918891875834555","-1.424598056921819","-1.424598056921819","-1.424598056921819","-1.0821481180950565","-1.0821481180950565","-1.0821481180950565","-2.090877939806172","-2.090877939806172","-2.090877939806172","-1.8507896059290498","-1.8507896059290498","-1.8507896059290498","-2.709035872954993","-2.709035872954993","-2.709035872954993","-1.4700150821770583","-1.4700150821770583","-1.4700150821770583","-2.1868820911342977","-2.1868820911342977","-2.1868820911342977","-1.9998845885261722","-1.9998845885261722","-1.9998845885261722"
"41000","-4.264335829856281","-4.264335829856281","-4.264335829856281","-2.09170751025055","-2.09170751025055","-2.09170751025055","-2.3421469802142325","-2.3421469802142325","-2.3421469802142325","-2.0888908579594356","-2.0888908579594356","-2.0888908579594356","-2.457144023526299","-2.457144023526299","-2.457144023526299","-2.5481291363853384","-2.5481291363853384","-2.5481291363853384","-1.8205025161709152","-1.8205025161709152","-1.8205025161709152","-3.8999770580042705","-3.8999770580042705","-3.8999770580042705","-2.320626126498515","-2.320626126498515","-2.320626126498515","-2.2209747480373068","-2.2209747480373068","-2.2209747480373068","-3.0923524114792804","-3.0923524114792804","-3.0923524114792804","-1.8425684517652083","-1.8425684517652083","-1.8425684517652083","-1.4836640345152994","-1.4836640345152994","-1.4836640345152994","-1.2561623633390342","-1.2561623633390342","-1.2561623633390342","-2.0532352569706616","-2.0532352569706616","-2.0532352569706616","-1.8358810125279597","-1.8358810125279597","-1.8358810125279597","-2.093613826048351","-2.093613826048351","-2.093613826048351","-1.5514343420326866","-1.5514343420326866","-1.5514343420326866","-2.0808237422137954","-2.0808237422137954","-2.0808237422137954","-2.132411187974448","-2.132411187974448","-2.132411187974448"
"41500","-3.9016675001702197","-3.9016675001702197","-3.9016675001702197","-2.2412163960770455","-2.2412163960770455","-2.2412163960770455","-2.3136076394208134","-2.3136076394208134","-2.3136076394208134","-2.1218773082903697","-2.1218773082903697","-2.1218773082903697","-2.5868331318925555","-2.5868331318925555","-2.5868331318925555","-2.508164771904449","-2.508164771904449","-2.508164771904449","-1.577343365292759","-1.577343365292759","-1.577343365292759","-5.957435289463223","-5.957435289463223","-5.957435289463223","-2.5563254605627255","-2.5563254605627255","-2.5563254605627255","-2.00803915215971","-2.00803915215971","-2.00803915215971","-2.531851592589498","-2.531851592589498","-2.531851592589498","-1.8235664679162735","-1.8235664679162735","-1.8235664679162735","-1.5873910441942485","-1.5873910441942485","-1.5873910441942485","-1.200905548850386","-1.200905548850386","-1.200905548850386","-1.7932628368311438","-1.7932628368311438","-1.7932628368311438","-2.0271517261430985","-2.0271517261430985","-2.0271517261430985","-2.370360951953667","-2.370360951953667","-2.370360951953667","-2.261533293920685","-2.261533293920685","-2.261533293920685","-2.15737033847564","-2.15737033847564","-2.15737033847564","-1.7898411636455598","-1.7898411636455598","-1.7898411636455598"
"42000","-3.5359918346534975","-3.5359918346534975","-3.5359918346534975","-2.448916671975703","-2.448916671975703","-2.448916671975703","-2.1191953340195844","-2.1191953340195844","-2.1191953340195844","-2.1007697086779182","-2.1007697086779182","-2.1007697086779182","-2.158702737287245","-2.158702737287245","-2.158702737287245","-2.5828356021926977","-2.5828356021926977","-2.5828356021926977","-1.9130818257908675","-1.9130818257908675","-1.9130818257908675","-4.352359834842288","-4.352359834842288","-4.352359834842288","-2.98224826075938","-2.98224826075938","-2.98224826075938","-2.14099253772219","-2.14099253772219","-2.14099253772219","-2.633793222379784","-2.633793222379784","-2.633793222379784","-1.5224815280687378","-1.5224815280687378","-1.5224815280687378","-1.5437224617204317","-1.5437224617204317","-1.5437224617204317","-1.2318227154127204","-1.2318227154127204","-1.2318227154127204","-1.7935490031447276","-1.7935490031447276","-1.7935490031447276","-1.9952249454466802","-1.9952249454466802","-1.9952249454466802","-2.1696118184692494","-2.1696118184692494","-2.1696118184692494","-2.0989075529864536","-2.0989075529864536","-2.0989075529864536","-2.490525596987384","-2.490525596987384","-2.490525596987384","-1.6023713648744207","-1.6023713648744207","-1.6023713648744207"
"42500","-3.840555319297806","-3.840555319297806","-3.840555319297806","-2.454384306220333","-2.454384306220333","-2.454384306220333","-2.441629145648091","-2.441629145648091","-2.441629145648091","-2.0261934153403383","-2.0261934153403383","-2.0261934153403383","-2.05847629813421","-2.05847629813421","-2.05847629813421","-2.8043188136219053","-2.8043188136219053","-2.8043188136219053","-1.5166265014873757","-1.5166265014873757","-1.5166265014873757","-5.022114387368909","-5.022114387368909","-5.022114387368909","-3.137398063032035","-3.137398063032035","-3.137398063032035","-2.217409442902869","-2.217409442902869","-2.217409442902869","-2.6262943793939466","-2.6262943793939466","-2.6262943793939466","-1.758845470683798","-1.758845470683798","-1.758845470683798","-1.6243028384438554","-1.6243028384438554","-1.6243028384438554","-1.4058729673563177","-1.4058729673563177","-1.4058729673563177","-1.6884938308546684","-1.6884938308546684","-1.6884938308546684","-2.1032576401562193","-2.1032576401562193","-2.1032576401562193","-2.2248136387603","-2.2248136387603","-2.2248136387603","-1.6627637221955625","-1.6627637221955625","-1.6627637221955625","-2.383972735613573","-2.383972735613573","-2.383972735613573","-1.9143831956108923","-1.9143831956108923","-1.9143831956108923"
"43000","-3.8079789392879113","-3.8079789392879113","-3.8079789392879113","-2.5726641354044104","-2.5726641354044104","-2.5726641354044104","-2.4778197499180523","-2.4778197499180523","-2.4778197499180523","-2.046688470596999","-2.046688470596999","-2.046688470596999","-2.226859020444027","-2.226859020444027","-2.226859020444027","-2.6269199692168916","-2.6269199692168916","-2.6269199692168916","-1.4028544958000662","-1.4028544958000662","-1.4028544958000662","-3.950828324316531","-3.950828324316531","-3.950828324316531","-2.1528744651858522","-2.1528744651858522","-2.1528744651858522","-2.1404765831788124","-2.1404765831788124","-2.1404765831788124","-2.8717722946839617","-2.8717722946839617","-2.8717722946839617","-1.5160841675950871","-1.5160841675950871","-1.5160841675950871","-1.5805534048448004","-1.5805534048448004","-1.5805534048448004","-1.3468889275570333","-1.3468889275570333","-1.3468889275570333","-1.7813183008304452","-1.7813183008304452","-1.7813183008304452","-2.349101297307959","-2.349101297307959","-2.349101297307959","-2.3987227266815916","-2.3987227266815916","-2.3987227266815916","-1.7808070620457948","-1.7808070620457948","-1.7808070620457948","-2.3684651950826665","-2.3684651950826665","-2.3684651950826665","-2.23467073542765","-2.23467073542765","-2.23467073542765"
"43500","-3.538661002274142","-3.538661002274142","-3.538661002274142","-2.7396839464061022","-2.7396839464061022","-2.7396839464061022","-2.4586636575919134","-2.4586636575919134","-2.4586636575919134","-2.0668260198853923","-2.0668260198853923","-2.0668260198853923","-2.23558404219593","-2.23558404219593","-2.23558404219593","-2.6764413419125073","-2.6764413419125073","-2.6764413419125073","-1.5225345004658049","-1.5225345004658049","-1.5225345004658049","-4.164721492636431","-4.164721492636431","-4.164721492636431","-1.516422028569727","-1.516422028569727","-1.516422028569727","-2.4565597158477837","-2.4565597158477837","-2.4565597158477837","-2.7479370748310794","-2.7479370748310794","-2.7479370748310794","-1.6570157693940086","-1.6570157693940086","-1.6570157693940086","-1.733445847398738","-1.733445847398738","-1.733445847398738","-1.13371691827906","-1.13371691827906","-1.13371691827906","-1.5530810511658557","-1.5530810511658557","-1.5530810511658557","-2.152979250347891","-2.152979250347891","-2.152979250347891","-2.314624914652881","-2.314624914652881","-2.314624914652881","-1.714098354322287","-1.714098354322287","-1.714098354322287","-2.724073411464971","-2.724073411464971","-2.724073411464971","-1.8990220850273913","-1.8990220850273913","-1.8990220850273913"
"44000","-3.308553009452203","-3.308553009452203","-3.308553009452203","-2.596304621967206","-2.596304621967206","-2.596304621967206","-2.658706898382814","-2.658706898382814","-2.658706898382814","-1.926711628530272","-1.926711628530272","-1.926711628530272","-2.1023212191875493","-2.1023212191875493","-2.1023212191875493","-2.7659559777601683","-2.7659559777601683","-2.7659559777601683","-1.4019937571091563","-1.4019937571091563","-1.4019937571091563","-4.420238032347238","-4.420238032347238","-4.420238032347238","-1.6387582364079123","-1.6387582364079123","-1.6387582364079123","-2.335565546954714","-2.335565546954714","-2.335565546954714","-2.495239528225177","-2.495239528225177","-2.495239528225177","-1.832293470428065","-1.832293470428065","-1.832293470428065","-1.5072428768464008","-1.5072428768464008","-1.5072428768464008","-1.3199585132196008","-1.3199585132196008","-1.3199585132196008","-1.4672401208790884","-1.4672401208790884","-1.4672401208790884","-1.7347603962496407","-1.7347603962496407","-1.7347603962496407","-2.542074223373734","-2.542074223373734","-2.542074223373734","-2.0938610251149425","-2.0938610251149425","-2.0938610251149425","-2.683152076121999","-2.683152076121999","-2.683152076121999","-1.6821418376537633","-1.6821418376537633","-1.6821418376537633"
"44500","-3.4931197773785896","-3.4931197773785896","-3.4931197773785896","-2.7137791401801863","-2.7137791401801863","-2.7137791401801863","-2.6386908100415885","-2.6386908100415885","-2.6386908100415885","-2.097657010851531","-2.097657010851531","-2.097657010851531","-2.480851641798954","-2.480851641798954","-2.480851641798954","-2.213964269141931","-2.213964269141931","-2.213964269141931","-1.3077960010528005","-1.3077960010528005","-1.3077960010528005","-5.312080412077101","-5.312080412077101","-5.312080412077101","-1.648740488881123","-1.648740488881123","-1.648740488881123","-2.2630781794503565","-2.2630781794503565","-2.2630781794503565","-2.459722051068609","-2.459722051068609","-2.459722051068609","-1.7779889907431332","-1.7779889907431332","-1.7779889907431332","-1.4056351467630412","-1.4056351467630412","-1.4056351467630412","-1.457131609415517","-1.457131609415517","-1.457131609415517","-1.7644297771400133","-1.7644297771400133","-1.7644297771400133","-1.9803954961193213","-1.9803954961193213","-1.9803954961193213","-2.3320408219386737","-2.3320408219386737","-2.3320408219386737","-2.102711931918615","-2.102711931918615","-2.102711931918615","-2.570302287708171","-2.570302287708171","-2.570302287708171","-1.6218723173830472","-1.6218723173830472","-1.6218723173830472"
"45000","-3.2712260135901685","-3.2712260135901685","-3.2712260135901685","-2.8262293271850223","-2.8262293271850223","-2.8262293271850223","-2.0182652314525527","-2.0182652314525527","-2.0182652314525527","-1.9345329349840603","-1.9345329349840603","-1.9345329349840603","-2.239679709948195","-2.239679709948195","-2.239679709948195","-2.361263695166784","-2.361263695166784","-2.361263695166784","-1.2471136084356083","-1.2471136084356083","-1.2471136084356083","-5.078840898696663","-5.078840898696663","-5.078840898696663","-2.1066993302225883","-2.1066993302225883","-2.1066993302225883","-1.996265914525337","-1.996265914525337","-1.996265914525337","-2.561830655921083","-2.561830655921083","-2.561830655921083","-1.8846742966122156","-1.8846742966122156","-1.8846742966122156","-1.5100797818393425","-1.5100797818393425","-1.5100797818393425","-1.3978015684991978","-1.3978015684991978","-1.3978015684991978","-1.909033286220636","-1.909033286220636","-1.909033286220636","-1.8103211641917074","-1.8103211641917074","-1.8103211641917074","-2.2677138950106897","-2.2677138950106897","-2.2677138950106897","-1.7125565113997148","-1.7125565113997148","-1.7125565113997148","-2.210063567287814","-2.210063567287814","-2.210063567287814","-1.487116430720336","-1.487116430720336","-1.487116430720336"
"45500","-3.0259131817467813","-3.0259131817467813","-3.0259131817467813","-2.9864926254431805","-2.9864926254431805","-2.9864926254431805","-2.444254310075957","-2.444254310075957","-2.444254310075957","-1.9907174300681292","-1.9907174300681292","-1.9907174300681292","-2.34675933245888","-2.34675933245888","-2.34675933245888","-2.3594905427158936","-2.3594905427158936","-2.3594905427158936","-1.2050921674549913","-1.2050921674549913","-1.2050921674549913","-6.548826555050672","-6.548826555050672","-6.548826555050672","-1.9538398492994506","-1.9538398492994506","-1.9538398492994506","-2.066921448466645","-2.066921448466645","-2.066921448466645","-2.676577293012951","-2.676577293012951","-2.676577293012951","-1.5885268495961733","-1.5885268495961733","-1.5885268495961733","-1.4292530967385377","-1.4292530967385377","-1.4292530967385377","-1.2581000410910192","-1.2581000410910192","-1.2581000410910192","-2.036942812071278","-2.036942812071278","-2.036942812071278","-1.8562626346806472","-1.8562626346806472","-1.8562626346806472","-2.0656809914701095","-2.0656809914701095","-2.0656809914701095","-2.0460401525211305","-2.0460401525211305","-2.0460401525211305","-2.699138504167594","-2.699138504167594","-2.699138504167594","-1.599988844233779","-1.599988844233779","-1.599988844233779"
